x z velocity
69.86 2031.15 890.70
92.64 2033.09 480.16
113.55 2031.55 449.56
125.63 2031.79 589.14
3.35 2034.66 1474.39
10.14 2036.22 1384.62
1.76 2039.17 615.49
5.98 2038.37 620.71
122.82 2032.53 412.92
131.52 2031.94 508.56
71.18 2035.79 564.88
84.28 2033.52 725.36
37.08 2036.61 1024.83
40.26 2036.70 877.17
37.24 2034.44 1348.70
43.10 2036.57 992.03
95.95 2032.99 503.23
85.03 2032.54 489.07
107.82 2031.68 513.81
109.94 2030.20 1256.44
101.96 2031.92 605.50
107.53 2030.55 919.19
19.91 2034.51 1654.00
20.89 2038.00 696.18
77.92 2035.26 390.73
52.33 2034.39 1066.61
108.43 2029.64 1211.27
122.73 2029.82 780.59
41.12 2036.15 921.85
54.56 2035.03 1448.43
51.06 2034.94 871.22
51.40 2034.25 1067.30
120.43 2032.71 372.34
121.06 2032.32 387.45
66.09 2034.25 1048.58
71.13 2031.68 865.54
97.80 2030.66 913.51
58.88 2034.42 1258.23
81.98 2026.63 995.82
30.79 2030.40 1437.71
120.13 2030.05 724.63
128.57 2031.88 471.51
38.77 2036.00 958.94
48.69 2035.34 690.37
34.91 2036.96 1675.69
36.42 2035.62 1652.41
106.23 2031.68 537.37
106.36 2030.64 911.70
46.27 2034.59 655.79
83.73 2031.66 492.30
95.54 2029.38 1188.82
94.64 2032.39 546.08
119.09 2031.13 601.30
127.17 2030.46 883.02
121.55 2031.74 436.80
122.16 2032.26 414.85
69.94 2034.66 622.77
73.28 2032.70 780.01
126.74 2033.41 283.98
127.89 2032.53 433.49
88.67 2031.85 692.22
69.07 2032.21 935.66
0.36 2039.41 513.48
0.97 2038.62 598.19
55.68 2037.47 824.81
52.92 2033.38 1059.37
132.31 2031.25 539.21
134.64 2033.04 229.64
137.15 2032.75 246.55
135.96 2032.35 306.04
114.51 2031.69 452.94
117.80 2030.60 595.45
114.73 2032.60 296.74
115.29 2033.09 286.37
61.03 2035.22 1334.00
38.68 2034.85 1254.14
9.18 2037.17 1298.37
17.64 2035.46 1545.91
99.34 2030.72 914.25
91.48 2033.66 463.47
2.97 2038.02 937.59
4.57 2036.83 1170.56
128.31 2030.62 897.25
136.97 2031.21 380.68
71.48 2033.68 723.24
62.34 2033.49 1235.06
28.45 2035.38 1775.54
35.24 2035.82 1686.09
70.66 2035.60 584.07
90.08 2033.74 382.87
20.64 2036.28 1282.43
22.66 2035.88 1879.48
102.52 2030.61 891.72
119.25 2028.52 1145.94
42.70 2034.29 968.98
34.05 2033.79 908.26
84.16 2033.99 1830.78
60.00 2033.30 1225.26
80.97 2035.05 1572.47
65.63 2036.24 882.81
127.08 2032.55 446.90
129.26 2032.44 454.53
93.19 2031.70 614.73
136.26 2030.66 434.19
5.66 2036.98 1202.86
105.18 2029.91 987.65
0.73 2035.47 1308.76
4.03 2038.03 955.66
133.96 2031.51 441.13
137.78 2031.20 378.96
130.59 2030.60 941.57
141.19 2028.72 1010.46
49.90 2029.46 889.33
74.50 2033.06 764.54
31.70 2034.40 1199.35
38.28 2027.98 1415.14
19.35 2037.38 798.38
21.27 2037.17 1125.00
65.88 2035.58 1197.18
32.61 2033.38 943.25
76.50 2034.15 605.13
135.93 2029.65 940.57
61.92 2035.85 1351.74
75.94 2034.58 591.30
51.03 2033.43 965.87
81.23 2033.96 2055.43
125.21 2032.66 425.56
126.62 2031.73 589.50
63.22 2031.28 981.13
27.75 2034.18 1901.50
135.39 2031.91 340.80
134.46 2030.77 457.04
132.31 2029.12 1077.39
138.87 2029.69 870.25
16.99 2036.74 1182.67
18.99 2035.51 1569.78
68.15 2035.18 804.17
89.13 2032.61 600.03
92.42 2032.17 592.76
72.50 2033.68 722.21
76.78 2033.24 738.01
80.56 2033.92 1848.85
121.39 2030.57 730.81
133.73 2028.86 1053.56
134.63 2032.25 360.01
134.57 2029.78 952.60
34.23 2035.10 1822.68
27.66 2036.41 1469.74
41.18 2034.83 1028.99
108.18 2028.22 1777.24
17.03 2033.98 1632.74
30.18 2036.43 1641.65
91.33 2030.04 897.76
94.84 2030.55 892.68
26.40 2035.95 1476.39
31.32 2036.42 1614.92
43.68 2035.43 786.59
49.73 2033.49 951.19
88.94 2033.37 397.22
96.20 2032.03 634.54
45.02 2035.54 762.90
57.66 2029.18 935.61
76.87 2028.05 849.12
93.86 2032.43 546.71
22.93 2037.80 816.34
21.93 2034.88 1756.66
1.34 2036.68 1045.75
6.85 2036.18 1264.88
125.06 2030.64 735.89
135.40 2031.16 439.74
129.39 2029.85 1055.55
70.87 2032.96 799.59
0.61 2037.57 927.37
25.30 2033.65 1829.64
86.00 2031.24 624.88
64.48 2033.22 1171.85
111.17 2029.25 1252.77
64.64 2030.19 1003.08
124.35 2032.78 417.12
123.89 2030.82 723.50
131.09 2024.97 1631.82
140.31 2026.94 1285.16
47.53 2031.83 858.50
25.57 2036.71 1276.72
85.56 2033.50 511.08
79.46 2034.37 695.77
30.41 2034.22 1346.24
32.06 2035.59 1492.70
97.22 2031.82 637.50
97.94 2032.71 551.87
22.70 2033.71 1737.26
23.84 2035.65 1923.26
2.52 2036.95 1055.77
2.07 2029.47 1877.49
122.93 2028.19 1634.63
125.95 2028.34 1693.19
55.27 2032.63 1048.82
56.75 2035.49 1617.24
89.05 2029.78 897.96
85.36 2029.12 849.04
81.66 2029.71 570.72
83.20 2029.64 583.57
0.95 2028.13 1918.58
3.64 2036.05 1141.99
93.04 2028.03 1342.30
100.49 2027.04 1547.90
20.71 2032.22 1653.25
22.24 2032.50 1653.30
79.30 2028.04 689.54
86.80 2028.56 929.28
22.98 2031.04 1607.84
28.41 2032.82 1505.00
80.83 2028.26 684.75
90.43 2027.85 1246.57
106.76 2027.48 1756.66
124.59 2025.90 2004.92
136.54 2028.51 1044.61
138.03 2028.46 1045.17
14.63 2036.32 1179.04
12.84 2034.75 1682.69
100.08 2029.61 1109.27
97.27 2026.89 1486.79
72.51 2031.42 852.90
72.18 2028.70 1034.63
55.32 2031.00 948.86
69.49 2029.59 1067.55
25.68 2031.94 1558.59
44.21 2030.29 989.65
116.75 2031.39 528.27
117.72 2028.92 1133.89
115.17 2029.58 1110.81
137.73 2025.36 1397.61
85.12 2024.21 1275.49
97.07 2029.42 1199.13
10.08 2034.38 1693.22
0.89 2032.57 1623.98
91.06 2021.73 1651.45
95.32 2025.08 1628.96
94.62 2027.83 1367.37
83.70 2026.98 1047.05
11.43 2036.81 1346.03
12.47 2036.16 1257.47
51.78 2031.46 899.49
59.51 2031.93 936.20
57.01 2030.56 946.99
81.18 2025.15 871.64
81.80 2023.22 1128.43
55.69 2023.91 1088.86
7.04 2034.71 1614.52
11.73 2033.55 1764.74
19.15 2030.09 1730.20
14.88 2031.82 1890.58
133.74 2024.62 1524.93
136.19 2025.63 1414.66
137.54 2013.53 1866.75
27.48 2031.51 1546.73
134.21 2027.35 1166.55
141.11 2024.64 1390.67
138.69 2026.81 1288.92
135.65 2027.13 1159.16
107.02 2025.84 2014.11
106.08 2019.98 2010.08
115.39 2030.88 521.60
112.60 2029.89 1142.03
116.45 2028.40 1183.71
124.42 2027.55 1701.34
78.09 2028.96 771.89
77.14 2026.61 820.58
49.14 2032.26 868.83
61.91 2030.29 905.17
57.46 2034.30 1248.11
57.84 2031.82 948.00
1.92 2026.06 2009.52
13.98 2023.40 2119.85
24.52 2030.68 1588.20
61.20 2019.32 1390.22
131.87 2026.47 1342.41
135.15 2024.24 1505.87
105.23 2028.26 1656.91
108.77 2025.52 2023.88
99.43 2022.43 1981.74
14.96 2020.41 2166.19
75.46 2028.23 867.96
66.73 2023.81 1005.57
54.88 2027.90 962.33
56.67 2027.67 961.93
133.33 2026.24 1327.35
138.21 2023.68 1467.82
123.44 2024.91 2099.65
139.97 2022.82 1454.17
103.59 2027.10 1623.98
103.98 2025.16 2040.99
119.45 2020.87 2011.74
136.67 2019.06 1751.01
77.90 2030.44 787.87
79.23 2025.18 847.01
73.46 2026.44 894.68
82.22 2018.48 1884.22
44.44 2032.12 895.36
76.61 2023.17 780.09
141.35 2017.04 1782.65
140.05 2020.94 1654.93
133.75 2018.82 1787.20
135.72 2022.86 1539.63
131.33 2027.85 1264.63
132.32 2023.71 1577.97
76.08 2030.95 799.16
74.87 2029.66 883.00
78.51 2026.43 790.79
80.10 2022.19 1042.09
64.11 2028.66 887.99
62.51 2028.67 883.87
129.66 2028.27 1314.79
128.61 2026.93 1588.79
73.11 2029.91 902.82
70.82 2026.96 911.37
74.84 2027.00 896.31
78.54 2023.60 816.27
67.11 2016.72 1760.96
53.64 2026.58 974.39
62.36 2025.95 985.99
76.05 2025.97 846.17
66.90 2027.36 943.09
53.43 2014.60 2030.80
35.15 2032.65 1144.24
51.34 2028.73 896.84
39.90 2034.05 1136.40
32.23 2032.18 1529.02
24.03 2034.24 1772.63
26.44 2034.58 1977.49
119.90 2027.24 1641.32
121.70 2027.09 1660.89
57.52 2026.28 987.21
59.87 2024.96 1037.28
13.52 2031.44 1942.17
17.85 2031.16 1774.63
19.69 2033.21 1643.02
21.83 2029.89 1672.59
24.19 2025.62 1833.29
23.75 2027.44 1716.19
25.14 2028.79 1598.89
64.81 2023.94 1028.81
102.04 2027.77 1583.58
99.20 2012.49 1969.80
33.06 2031.06 1419.04
138.12 2018.94 1747.86
38.20 2031.45 1314.92
46.11 2032.95 860.99
48.47 2028.89 885.49
42.95 2032.84 944.58
47.14 2030.04 885.33
44.67 2024.20 1499.55
50.41 2025.75 989.16
39.90 2032.12 1191.13
36.76 2032.97 1214.82
120.78 2024.59 2244.70
126.59 2023.95 1937.10
60.35 2030.52 898.64
64.99 2027.26 922.96
59.33 2029.03 932.51
59.22 2026.35 985.18
67.65 2029.17 1025.29
66.27 2030.61 1019.67
58.73 2023.80 1077.61
61.93 2023.33 1120.30
13.30 2028.95 2019.30
112.83 2016.53 1880.55
20.49 2030.67 1700.38
18.16 2032.73 1644.08
16.24 2030.61 1816.33
30.31 2021.81 1900.08
30.80 2031.81 1494.50
32.27 2029.91 1420.89
29.88 2032.83 1482.97
28.06 2029.88 1484.53
35.22 2018.63 2043.36
41.43 2031.45 1096.99
34.54 2031.13 1371.78
138.99 2017.93 1757.05
35.42 2029.73 1372.84
34.46 2028.33 1416.93
41.70 2028.30 1385.82
123.68 2023.15 2065.90
122.29 2022.21 2085.55
64.08 2025.77 982.72
67.91 2025.73 949.96
57.16 2024.61 1077.52
61.39 2024.70 1035.04
52.79 2022.28 1174.30
56.26 2017.91 1521.91
61.67 2027.46 939.70
60.05 2027.59 943.85
60.97 2022.12 1201.46
63.64 2022.75 1111.57
59.37 2019.18 1394.41
65.27 2018.37 1374.44
59.28 2022.33 1205.40
63.60 2021.20 1243.42
58.30 2020.93 1280.27
61.82 2020.87 1252.44
62.50 2018.19 1404.60
69.92 2025.68 934.49
55.53 2022.18 1203.03
42.99 2023.91 1547.61
56.63 2020.93 1274.17
58.36 2017.69 1515.08
37.47 2029.74 1306.98
29.17 2026.77 1543.31
58.99 2015.98 1755.11
67.19 2020.34 1188.87
12.09 2032.16 1936.79
14.68 2028.25 2029.15
43.70 2021.27 1829.19
27.55 2026.96 1558.83
133.82 2020.84 1710.52
140.42 2015.62 1810.16
31.74 2027.41 1478.70
36.85 2026.41 1628.80
15.72 2015.29 2228.70
45.48 2029.33 916.87
37.38 2024.65 1705.74
40.01 2027.49 1397.15
122.04 2025.47 2176.00
125.32 2022.59 2025.62
119.32 2025.61 2285.19
118.12 2022.97 2148.21
128.88 2021.75 1816.82
129.50 2025.01 1667.43
112.06 2019.95 2055.39
141.08 2014.15 1843.98
8.81 2015.75 2175.47
128.45 2012.92 1887.48
64.42 2020.30 1240.40
70.64 2024.06 868.95
44.87 2019.20 1841.37
64.55 2008.78 2289.38
10.37 2030.14 1891.79
12.96 2030.16 1925.23
6.75 2032.06 1724.38
7.24 2018.56 2158.74
21.99 2028.19 1759.68
25.83 2025.05 1799.14
18.99 2028.46 1900.41
17.34 2026.18 2125.41
23.36 2019.84 2126.12
30.15 2027.80 1482.24
140.54 2018.31 1755.85
138.88 2016.23 1811.78
141.19 2019.80 1683.99
138.53 2020.47 1663.71
134.94 2013.47 1869.24
131.95 2016.17 1846.89
137.48 2021.24 1662.98
136.35 2020.51 1678.56
137.23 2022.58 1529.64
132.23 2021.96 1740.72
124.80 2019.68 1919.12
127.84 2018.96 1847.75
135.22 2021.44 1684.65
135.47 2017.96 1778.59
127.52 2020.49 1867.40
125.79 2020.93 1886.36
49.22 2018.16 1857.70
19.29 2016.50 2230.41
39.22 2024.17 1716.77
35.32 2020.46 1891.13
117.91 2024.74 2315.49
119.55 2022.34 2119.44
115.68 2026.99 1917.21
115.23 2021.83 2172.40
50.34 2016.86 1804.98
62.46 2016.29 1739.13
36.59 2021.52 1822.31
72.46 2021.96 892.01
48.84 2026.05 996.11
132.19 2017.98 1804.19
25.01 2019.55 2116.13
33.19 2022.60 1777.55
31.00 2020.18 1991.74
59.38 2012.68 2008.99
43.55 2019.83 1846.11
42.08 2025.23 1606.20
36.11 2023.36 1693.16
30.50 2017.40 2129.78
34.38 2023.81 1690.01
31.42 2023.06 1791.45
33.88 2025.45 1607.50
30.95 2024.68 1651.37
100.70 2024.03 2052.50
108.91 2021.09 2107.42
59.62 2004.50 2508.10
52.31 2017.37 1773.65
40.41 2025.43 1641.92
42.97 2026.85 1290.63
44.36 2026.83 1250.66
42.24 2029.85 1025.89
131.23 2011.30 1905.51
54.97 2003.13 2626.70
60.88 2015.23 1756.92
65.72 2017.06 1733.15
128.95 2016.57 1859.44
130.11 2015.53 1851.93
123.26 2019.54 1927.46
129.23 2018.26 1835.52
122.87 2017.81 1899.18
125.42 2018.17 1878.25
130.61 2019.04 1819.32
130.59 2021.00 1785.14
33.64 2021.08 1903.28
42.41 2017.35 2043.13
42.17 2019.04 1866.90
62.26 2005.12 2451.92
49.77 2019.73 1533.48
32.29 2016.93 2123.66
48.19 2012.58 2240.09
32.56 2019.92 1985.56
121.77 2014.47 1893.89
56.11 2015.07 1874.59
48.46 2020.74 1615.15
39.12 2019.53 1887.44
9.68 2016.94 2177.77
32.96 2015.06 2228.99
60.59 2005.63 2457.10
38.48 2018.05 2038.32
52.65 2023.81 1067.98
61.34 2008.73 2320.36
108.01 2014.80 1845.40
56.88 2012.07 2181.79
126.85 2013.51 1889.95
63.94 2012.13 1998.16
54.01 2019.89 1368.57
64.34 2015.63 1764.14
67.10 2013.90 2034.19
72.50 2023.59 851.73
126.73 2017.89 1870.79
131.06 2008.06 1935.27
45.26 2021.58 1800.48
46.44 2025.79 1143.38
41.21 2016.15 2093.35
133.76 2012.68 1873.15
59.99 2007.34 2379.72
57.64 2014.70 1851.29
23.22 2017.41 2260.55
132.62 2013.49 1874.10
124.55 2015.55 1883.40
127.38 2016.39 1862.64
9.27 2021.51 2131.24
25.41 2018.23 2199.36
46.67 2017.30 1981.71
47.67 2018.24 1880.50
21.09 2018.61 2229.14
40.87 2019.91 1871.87
51.17 2020.21 1458.26
48.07 2027.45 1000.42
45.76 2022.93 1409.06
50.25 2022.81 1191.51
22.67 2021.28 2144.71
10.73 2013.61 2200.95
65.00 2002.90 2583.90
108.00 2019.84 2018.29
69.45 2009.14 2070.53
65.10 2010.44 2032.16
108.14 2022.72 2133.78
16.85 2020.95 2169.99
105.88 2024.67 2053.97
57.79 2010.63 2224.14
44.85 2015.16 2145.19
48.70 2022.36 1248.38
36.50 2017.58 2045.23
46.61 2015.47 2146.64
39.58 2022.48 1818.72
17.79 2017.77 2210.69
22.90 2014.74 2297.52
28.31 2024.59 1715.82
15.97 2009.24 2292.61
128.61 2011.29 1911.43
28.41 2019.21 2048.05
27.85 2023.34 1890.03
42.52 2022.33 1843.51
28.61 2022.02 1913.00
43.80 2013.84 2189.69
109.54 2015.66 1845.05
38.35 2014.97 2164.28
23.64 2022.58 2037.73
63.05 2008.06 2311.37
57.20 2005.88 2478.17
27.82 2017.88 2166.33
106.46 2022.98 2127.74
45.96 2020.28 1778.92
7.57 2027.96 1988.94
52.60 2019.15 1392.97
67.27 2007.63 2277.14
54.16 2010.01 2356.81
11.49 2019.76 2162.53
103.54 2016.17 1930.85
111.44 2017.98 1873.75
61.64 2001.41 2594.80
124.66 2009.56 1930.07
105.30 2021.49 1989.78
47.22 2019.93 1739.86
27.04 2025.70 1747.04
26.22 2023.45 1900.00
25.32 2022.33 2022.87
44.06 2016.83 2038.88
22.90 2024.28 1994.64
22.58 2018.69 2235.22
18.60 2025.23 2108.89
21.27 2024.45 2017.53
73.93 2000.57 2496.80
115.73 2015.88 1889.99
65.08 2005.84 2409.99
75.27 2018.97 1567.77
117.67 2019.09 1918.35
59.36 2011.04 2212.85
117.06 2021.67 2155.33
109.31 2024.10 2150.17
120.23 2018.47 1914.76
109.72 2017.37 1880.68
51.40 2021.67 1177.67
55.60 2019.40 1366.74
110.84 2021.35 2117.36
114.18 2020.15 2050.51
54.78 2000.78 2615.34
11.59 2016.70 2179.90
74.00 1987.88 2474.06
129.91 2013.82 1881.07
56.42 2002.44 2625.57
51.70 2027.13 963.33
15.59 2023.93 2126.23
20.17 2022.93 2143.64
41.81 2014.32 2191.49
33.41 2018.32 2047.33
58.04 2004.54 2511.01
123.43 2014.32 1892.65
62.48 2003.62 2590.64
74.42 2017.90 1642.52
8.84 2018.58 2160.31
115.11 2018.55 1904.63
38.28 2012.22 2322.14
45.13 2017.90 1988.41
60.93 2010.42 2193.24
62.11 2012.03 2007.21
58.04 2013.24 2029.34
57.15 2009.15 2351.20
67.31 2004.17 2497.41
6.97 2006.99 2264.51
29.15 2016.68 2154.79
68.82 2001.97 2545.07
117.74 2009.70 1956.06
53.97 2021.56 1190.59
65.86 2007.37 2291.30
67.02 2010.62 2024.95
67.96 2012.31 2042.63
65.00 2013.90 2024.75
74.05 2014.05 2102.16
72.06 2019.15 1161.08
114.56 2023.74 2195.59
18.97 2014.96 2246.99
93.71 2021.03 1824.40
17.32 2014.37 2240.62
20.25 2025.77 2072.17
18.60 2023.49 2149.10
20.49 2027.34 1830.68
17.49 2027.84 1973.28
15.81 2025.61 2112.02
18.24 2019.63 2188.10
16.04 2028.91 2037.17
14.60 2026.61 2085.69
12.18 2027.67 2017.34
17.12 2022.76 2141.30
12.58 2024.72 2097.87
104.81 2014.94 1893.32
0.96 2024.61 2040.44
13.62 2021.70 2149.45
13.54 2010.84 2249.50
60.88 2013.40 1972.91
111.09 2023.37 2152.52
53.99 2024.81 1075.34
105.43 2018.45 1937.72
118.86 2018.09 1914.11
63.36 2006.16 2414.56
131.33 2012.89 1878.16
20.84 2021.46 2168.40
20.04 2019.94 2191.80
10.77 2022.39 2134.47
14.07 2014.16 2218.47
12.99 2026.25 2078.61
12.05 2021.29 2146.55
9.71 2019.86 2161.15
15.87 2017.16 2205.23
12.53 2018.24 2182.97
14.43 2018.48 2186.32
58.18 2007.56 2386.78
55.00 2013.98 1999.74
55.38 2012.44 2192.38
60.09 2003.12 2606.68
50.83 2013.97 2156.24
42.51 2010.68 2333.09
102.64 2023.75 2079.24
103.38 2021.77 1978.30
108.34 2018.22 1912.84
110.66 2014.71 1862.27
106.78 2017.34 1924.42
106.62 2015.63 1875.37
104.55 2010.59 1921.28
120.98 2013.17 1901.73
102.55 2018.78 1932.19
122.69 2007.67 1966.23
123.96 2012.68 1900.28
125.53 2012.27 1898.87
127.37 2010.13 1920.27
132.57 2008.85 1931.74
120.90 2015.79 1896.90
122.84 2011.55 1908.29
119.11 2015.55 1897.13
118.00 2011.22 1916.68
123.17 2010.17 1932.19
125.90 2010.52 1921.70
119.27 2011.70 1914.80
124.24 2002.98 2047.80
121.99 2009.01 1945.33
124.49 2008.02 1965.63
108.47 2013.07 1885.71
123.00 2003.62 2048.80
127.44 2007.08 1971.91
132.53 2010.54 1904.44
4.48 2018.90 2148.28
6.49 2016.99 2162.41
12.22 2014.79 2210.43
17.46 2012.82 2270.17
11.86 2010.74 2244.73
14.57 2012.24 2257.99
55.40 2008.95 2358.66
55.45 2005.98 2484.08
97.56 2022.83 1953.23
97.55 2019.33 1889.87
129.97 2010.61 1909.56
133.78 2011.31 1900.60
128.11 2008.70 1935.27
129.76 2009.06 1933.93
134.91 2010.72 1900.36
136.11 2012.79 1869.32
125.62 2006.75 1973.22
141.24 2011.11 1885.15
128.78 2005.69 1980.94
140.58 2009.81 1903.84
19.03 2012.37 2274.69
2.98 2022.14 2113.17
24.42 2017.23 2256.62
8.79 2009.89 2232.40
23.50 2006.47 2385.33
48.37 2008.88 2410.40
2.65 2020.59 2132.17
95.73 2011.46 2050.41
104.00 2017.97 1935.19
120.31 2005.66 2005.36
131.97 2005.19 1988.17
1.75 2018.14 2146.41
6.82 2014.46 2184.37
16.37 2011.82 2262.80
20.01 2013.66 2279.12
16.86 2008.02 2322.31
18.36 2009.90 2307.41
21.88 2013.40 2283.89
20.79 2017.03 2238.19
11.28 2009.19 2250.31
35.11 2014.42 2219.32
19.48 2010.87 2319.60
23.79 2010.81 2356.73
17.53 2005.43 2351.01
35.52 2012.55 2337.85
10.69 2011.94 2223.64
9.72 2008.88 2247.08
51.48 2003.40 2620.25
58.31 1999.51 2602.02
97.08 2024.41 1676.37
97.24 2017.63 1976.74
5.97 2019.76 2149.82
4.93 2017.19 2161.62
4.73 2024.53 2050.54
0.60 2021.72 2120.96
5.68 2013.94 2182.89
3.54 2007.07 2248.17
9.94 1998.90 2399.99
8.03 2012.29 2209.34
14.73 2006.34 2319.66
8.04 2013.55 2190.05
12.17 2007.77 2279.28
4.46 2008.78 2232.44
7.18 2009.95 2230.91
11.19 2006.61 2273.45
9.60 2007.36 2268.99
7.19 2004.17 2293.65
5.70 1994.10 2455.85
14.49 2009.26 2288.15
13.69 2007.74 2283.89
54.44 2004.58 2553.84
96.36 2021.80 1894.87
51.98 2006.56 2481.11
93.99 2024.01 1535.44
1.23 2020.45 2131.86
0.63 2018.99 2143.50
98.65 2016.88 1968.29
0.90 2015.46 2166.85
52.56 2004.93 2559.24
4.61 2027.52 1983.98
3.17 2019.30 2146.37
55.88 1997.04 2586.27
61.24 1999.17 2581.78
6.10 2021.47 2121.68
3.62 2025.95 2012.03
4.45 2022.76 2112.89
1.56 2023.01 2110.22
6.25 2026.99 1988.90
2.00 2031.24 1696.57
8.95 2030.71 1866.54
1.62 2034.35 1469.27
9.23 2014.33 2194.78
3.78 2031.77 1706.12
7.23 2015.83 2174.49
5.61 2012.24 2199.73
0.88 2008.85 2224.25
4.30 2014.61 2181.06
3.89 2016.10 2162.81
6.74 2011.50 2205.36
9.17 2011.40 2218.79
34.92 2008.10 2523.87
3.29 2013.43 2183.82
3.54 2010.45 2209.91
57.30 1994.73 2572.52
102.13 2020.40 1920.54
101.90 2016.09 1934.93
100.12 2020.78 1910.02
101.27 2017.67 1938.19
99.88 2017.98 1942.01
99.15 2019.47 1900.24
94.85 2019.78 1825.69
104.39 2013.29 1898.65
99.04 2015.48 1966.72
100.89 2015.00 1960.00
7.79 2022.34 2124.31
9.42 2025.19 2075.17
4.02 2028.96 1877.15
4.84 2030.38 1800.11
6.25 2030.60 1807.59
4.39 2033.41 1595.89
7.49 2029.59 1850.42
8.72 2033.68 1659.68
53.10 2007.69 2444.24
49.01 2005.03 2588.45
51.12 2009.85 2374.94
50.49 2007.06 2484.70
38.97 2007.79 2548.02
53.21 1996.44 2587.29
97.99 2014.12 2005.32
101.06 2013.16 1952.46
6.36 2025.18 2055.63
7.77 2024.27 2069.06
52.59 2012.16 2225.64
43.04 2009.03 2443.99
94.48 2018.43 1953.17
81.76 2003.48 2369.33
103.50 2008.21 2000.34
116.30 2009.22 1960.21
96.25 2014.19 2014.91
98.66 2011.12 2020.25
78.24 2009.04 2126.13
75.37 2009.24 2111.43
113.82 2029.01 1163.50
112.62 2024.44 2182.87
110.95 2027.44 1967.12
112.47 2026.48 2029.45
70.61 2028.51 1048.87
72.39 2027.16 912.27
73.66 2024.59 765.13
75.48 2024.44 740.27
101.70 2029.50 1101.03
99.39 2028.26 1386.18
97.92 2028.13 1376.42
99.84 2025.60 1708.95
52.58 2030.13 929.46
50.18 2031.04 889.27
126.10 2025.50 1937.07
128.42 2023.56 1895.96
67.81 2022.21 958.28
69.71 2022.51 938.68
68.58 2017.46 1731.25
68.89 2018.95 1129.38
70.71 2015.45 2040.09
70.72 2021.38 906.56
72.81 2012.92 2087.61
76.07 2011.98 2092.28
72.21 2016.37 2052.64
74.93 2016.52 2029.87
73.25 2011.26 2079.00
73.76 2015.52 2059.13
70.52 2019.69 1119.61
73.31 2020.80 1088.94
72.09 2010.04 2058.77
85.62 2017.69 2010.93
76.53 2016.13 2033.15
72.65 2017.90 1615.91
75.54 2013.56 2101.48
79.57 2020.54 1380.99
77.63 2017.41 1971.21
77.60 2020.29 1353.93
79.28 2017.36 1977.09
76.20 2021.51 1147.89
74.75 2020.62 1118.85
76.89 2018.87 1592.00
71.03 2013.47 2084.15
75.01 2010.80 2083.42
69.81 2012.14 2049.64
70.43 2010.37 2053.10
72.60 2008.42 2119.24
73.76 2005.28 2390.67
67.88 2009.22 2076.34
69.94 2007.53 2248.48
68.60 2005.04 2480.00
71.43 2007.13 2241.51
70.70 1999.93 2536.09
74.12 2008.08 2116.22
35.08 2026.75 1610.09
140.32 2012.66 1869.05
32.78 2028.58 1426.26
29.50 2025.21 1671.31
32.22 2025.86 1600.37
29.71 2029.45 1472.21
26.88 2028.41 1570.49
63.93 2018.83 1380.98
65.76 2019.84 1228.42
45.41 2027.84 1096.64
45.16 2025.50 1183.70
46.67 2027.11 1028.20
47.63 2024.99 1072.30
47.44 2023.44 1349.40
51.01 2024.19 1070.29
67.83 2015.29 1964.77
69.31 2016.03 1992.98
27.66 2020.55 2022.86
30.05 2019.05 2043.62
25.99 2020.74 2035.29
26.61 2017.56 2184.98
24.99 2016.16 2295.36
25.84 2013.99 2320.67
41.06 2021.75 1832.92
38.23 2021.13 1816.61
36.51 2015.59 2172.63
39.49 2016.46 2098.20
26.99 2015.19 2302.57
40.69 2013.18 2230.09
29.58 2013.73 2330.02
33.27 2007.42 2507.98
124.22 2017.07 1891.01
126.41 2015.15 1880.69
55.35 2016.56 1691.32
53.58 2016.27 1724.72
120.56 2019.97 1979.69
117.93 2020.37 2017.59
122.16 2020.56 1971.32
120.80 2023.10 2101.91
52.32 2013.74 2139.30
54.09 2011.48 2222.84
49.82 2015.24 2173.95
51.05 2011.36 2240.74
47.90 2014.54 2169.32
49.95 2012.38 2234.07
121.43 2017.32 1902.56
118.28 2016.70 1897.15
116.92 2016.80 1896.13
117.20 2013.67 1899.50
116.55 2018.37 1908.49
114.38 2016.89 1884.53
107.92 2009.86 1973.76
105.52 2011.92 1894.30
134.07 2008.29 1931.77
136.49 2009.24 1921.58
136.06 2011.41 1897.87
139.19 2009.73 1904.41
137.56 2015.35 1821.14
135.76 2016.17 1824.00
134.57 2015.03 1840.84
133.04 2015.06 1843.04
52.74 2009.18 2372.14
54.69 2007.46 2440.57
113.02 2013.40 1893.47
129.61 1998.24 2135.48
123.35 2000.52 2100.75
138.74 2008.23 1933.19
22.18 2016.32 2248.12
24.53 2014.75 2303.44
26.38 2012.48 2369.03
26.28 2016.29 2289.27
23.28 2009.11 2367.12
27.05 2006.52 2438.20
28.47 2012.15 2373.21
28.64 2015.27 2297.74
29.20 2010.43 2421.01
34.26 2011.15 2390.50
31.58 2013.47 2319.45
32.46 2011.43 2398.68
31.19 2009.97 2427.54
40.78 2002.20 2580.05
35.34 2009.58 2412.39
36.99 2011.84 2331.89
26.46 2009.38 2405.24
28.13 2009.15 2409.51
21.54 2005.19 2387.89
31.70 2008.10 2490.22
25.44 2010.99 2362.96
30.18 2006.76 2465.94
25.14 2004.29 2433.40
35.66 2003.81 2554.66
