x z velocity
99.85 2032.94 244.90
95.37 2032.15 362.37
95.74 2031.07 504.11
97.71 2032.58 245.21
97.78 2031.62 267.20
135.36 2037.79 245.09
135.74 2037.21 296.42
100.00 2031.56 235.95
109.25 2030.65 434.51
135.55 2036.40 310.62
136.45 2035.92 342.93
134.14 2036.67 294.33
134.82 2036.12 301.47
137.45 2031.88 1111.49
140.94 2035.41 866.26
56.86 2028.92 526.98
62.94 2030.21 260.80
17.33 2029.23 581.11
15.19 2027.75 813.52
131.92 2036.60 257.98
132.84 2037.60 245.60
64.62 2030.39 250.22
76.17 2029.92 218.58
30.11 2029.69 272.08
31.05 2027.58 733.17
3.98 2028.58 1122.17
141.61 2036.32 804.05
7.22 2029.69 294.98
131.62 2026.89 1714.42
5.58 2028.64 840.28
137.71 2036.80 440.30
141.33 2034.40 1242.00
109.11 2032.73 311.12
110.57 2034.49 232.30
9.64 2029.67 296.20
10.42 2031.19 278.12
77.89 2030.67 206.28
84.70 2030.93 279.47
112.15 2033.42 291.09
120.08 2033.96 247.92
40.63 2028.78 548.21
49.91 2028.50 889.30
110.49 2031.26 433.62
121.83 2033.94 223.73
51.05 2029.17 841.80
60.74 2030.23 302.31
11.59 2030.08 299.46
14.14 2023.08 1528.62
12.17 2029.20 406.71
14.79 2029.40 504.14
115.25 2031.97 469.27
95.07 2028.82 748.61
134.47 2025.14 2202.89
134.46 2035.01 378.60
27.73 2031.65 206.18
27.39 2029.34 281.78
73.47 2030.45 263.87
77.72 2028.52 412.81
74.76 2032.35 195.83
75.22 2030.29 220.96
76.88 2030.76 205.47
76.50 2031.66 228.02
68.50 2030.85 195.17
66.47 2029.76 461.91
83.73 2031.23 270.46
79.69 2029.77 295.98
90.86 2032.96 161.99
91.42 2031.58 303.46
93.54 2031.73 279.19
93.62 2030.59 447.85
108.47 2031.60 361.44
106.95 2032.97 254.27
52.08 2028.48 752.00
65.27 2029.38 464.93
58.33 2028.85 517.37
74.24 2028.49 667.21
130.46 2035.79 248.74
128.57 2035.78 230.33
66.11 2032.15 152.20
66.54 2030.87 206.53
139.85 2037.60 446.31
139.03 2035.63 794.77
104.49 2030.35 371.58
111.46 2030.69 466.06
7.29 2028.61 678.72
14.01 2027.92 785.98
13.25 2029.48 418.28
9.47 2028.46 627.53
70.37 2029.84 526.64
74.25 2029.72 241.99
86.52 2030.48 353.43
103.14 2031.61 245.22
139.04 2037.43 436.34
138.48 2036.54 480.87
140.10 2035.87 845.04
102.87 2029.74 411.09
73.24 2027.77 1049.71
76.49 2028.71 415.60
71.58 2029.46 597.44
85.38 2029.93 356.05
29.61 2030.52 240.78
33.24 2029.96 309.41
44.39 2029.54 719.91
41.22 2029.84 481.88
89.46 2031.05 320.29
109.03 2029.25 598.40
133.35 2036.25 281.26
132.44 2034.68 349.89
4.99 2027.01 1744.07
6.35 2028.11 773.27
1.16 2028.74 1329.02
0.84 2025.50 1674.24
126.27 2034.23 236.67
125.78 2035.18 220.37
24.97 2029.79 266.08
31.62 2028.30 585.52
83.53 2028.24 548.54
96.47 2028.36 754.45
125.43 2032.37 409.84
133.49 2035.13 352.16
107.30 2031.73 349.94
105.23 2031.16 363.09
67.67 2027.97 808.89
71.94 2028.18 1126.25
91.38 2030.31 624.80
96.66 2026.91 992.14
2.77 2026.91 1685.53
13.22 2025.83 1504.52
6.06 2026.99 1732.98
6.78 2026.30 1710.16
125.55 2033.57 227.59
129.60 2035.15 241.27
28.73 2030.53 236.91
39.92 2023.87 1569.14
81.38 2028.67 451.15
94.81 2030.10 479.66
128.15 2033.36 301.37
140.65 2033.25 1316.85
106.46 2030.81 355.13
99.36 2019.00 2116.73
14.61 2025.45 1445.85
13.95 2028.95 478.48
126.48 2031.46 480.64
129.54 2033.84 322.22
127.64 2035.40 229.40
127.28 2034.29 242.11
94.33 2026.75 956.48
99.12 2023.50 1364.56
107.79 2028.75 618.35
119.63 2032.76 689.33
28.06 2026.39 1189.38
25.33 2028.53 468.12
87.59 2030.18 357.14
90.19 2029.91 533.00
42.39 2030.04 506.57
54.02 2028.91 678.67
63.19 2027.80 595.89
72.01 2025.79 1262.36
10.59 2027.45 727.48
15.58 2026.62 1294.21
31.62 2029.22 322.06
20.19 2024.66 1690.58
2.46 2020.98 1761.61
3.98 2026.22 1698.21
26.73 2028.22 434.54
52.64 2026.35 922.70
103.59 2028.78 535.11
103.24 2027.81 795.36
123.71 2030.99 986.64
118.42 2032.71 606.83
127.88 2031.97 505.45
130.63 2032.91 420.89
43.87 2024.71 1345.29
65.23 2025.14 1335.04
19.24 2025.25 1560.02
22.87 2028.55 811.86
29.39 2028.82 310.61
29.78 2027.75 759.17
43.19 2025.66 1119.71
34.49 2029.80 313.80
11.87 2027.90 717.39
13.01 2027.17 784.61
35.06 2026.37 834.90
34.94 2028.65 463.97
32.60 2029.20 322.58
34.23 2027.51 597.63
10.12 2023.65 1530.35
12.28 2024.73 1425.66
62.89 2020.83 1888.26
39.62 2028.74 529.18
10.88 2024.85 1423.77
37.16 2029.21 423.14
78.36 2027.33 687.74
80.27 2028.83 465.58
54.49 2028.01 716.35
54.67 2025.44 984.45
105.89 2027.55 787.04
117.58 2031.73 502.33
139.24 2030.90 1566.40
140.47 2029.00 1933.96
14.93 2024.24 1533.02
41.90 2021.94 1941.50
104.62 2029.20 541.67
123.42 2019.09 2036.77
27.06 2027.02 1207.34
38.79 2028.07 531.11
40.34 2019.90 2257.58
41.31 2024.13 1534.99
8.73 2023.63 1543.57
60.54 2008.36 2844.22
60.52 2020.61 1687.95
55.91 2018.31 2050.86
75.65 2026.42 1430.79
94.22 2024.18 1176.50
110.42 2028.34 670.65
112.95 2028.93 705.69
138.54 2034.43 790.93
111.38 2020.79 2317.11
106.67 2029.56 561.22
105.57 2028.75 565.28
39.13 2024.89 1454.82
58.30 2022.81 1456.88
10.13 2026.04 1578.45
10.58 2022.43 1566.90
12.87 2023.19 1504.98
11.03 2019.70 1803.79
136.44 2034.99 520.02
135.39 2033.04 725.81
107.86 2026.26 990.78
107.69 2022.04 1597.78
106.95 2025.09 1013.76
30.09 2023.48 1639.47
54.60 2023.96 1409.35
8.02 2026.74 1704.91
8.15 2024.63 1614.23
9.67 2020.23 1807.50
8.33 2022.29 1651.17
8.94 2015.62 1928.79
23.47 2027.64 942.05
138.74 2031.99 1139.26
141.32 2031.49 1562.70
0.60 2021.83 1753.05
4.75 2021.67 1736.08
128.78 2029.42 1323.11
140.71 2026.87 2079.52
136.78 2032.82 762.30
138.45 2029.96 1442.77
129.01 2030.96 643.06
137.30 2030.52 1361.37
138.44 2027.77 2077.96
140.50 2030.33 1617.04
132.66 2030.81 915.33
134.95 2030.49 1117.83
101.19 2031.06 234.32
141.29 2028.17 1978.88
101.67 2029.81 410.44
97.33 2029.34 620.83
107.32 2027.42 754.69
69.79 2026.80 975.47
80.52 2026.70 716.18
98.98 2030.87 254.98
96.86 2030.77 460.26
104.90 2021.39 1753.97
92.01 2024.41 1148.16
38.65 2027.09 864.45
47.60 2028.56 842.64
1.44 2024.11 1703.23
1.46 2026.59 1653.63
2.93 2023.64 1703.29
127.51 2029.05 1319.05
131.42 2030.44 912.63
119.65 2022.77 1964.71
137.29 2027.68 2069.45
129.89 2028.59 1308.08
132.16 2033.35 460.29
36.25 2028.36 434.14
49.91 2027.04 853.06
17.10 2024.64 1539.90
43.99 2019.11 2342.55
39.00 2029.57 440.49
14.39 2017.57 1944.61
57.99 2020.08 1694.47
51.60 2025.58 957.52
128.34 2022.19 2123.04
124.10 2029.79 1029.66
99.65 2028.35 760.79
97.96 2026.13 936.31
102.05 2021.89 1795.58
109.20 2025.92 1017.54
92.33 2022.04 1502.67
100.62 2025.78 884.01
76.45 2023.62 1448.25
74.14 2017.87 1643.14
98.95 2015.32 2302.63
135.66 2023.60 2197.53
25.04 2026.26 1347.53
37.37 2026.31 884.82
103.46 2030.63 362.72
91.70 2020.76 1776.22
71.12 2026.87 1039.82
73.29 2026.39 1366.83
65.55 2026.76 983.79
69.39 2024.04 1101.68
74.40 2025.69 1387.63
75.53 2027.84 585.67
68.34 2022.90 1189.11
74.92 2021.30 1644.21
45.31 2028.70 718.74
42.21 2023.22 1562.26
65.17 2014.08 2118.64
43.37 2023.57 1546.34
64.80 2021.95 1718.15
46.08 2026.49 1054.05
61.91 2019.97 1768.25
67.45 2013.02 2117.51
53.48 2023.07 1456.86
59.45 2019.77 1691.25
37.68 2024.92 1466.33
49.09 2022.12 1857.33
57.43 2025.51 1056.26
56.04 2021.65 1612.35
49.47 2023.75 1399.76
54.91 2020.83 1684.46
29.16 2026.63 1139.54
68.95 2025.45 1062.23
60.85 2017.56 2154.14
10.18 2017.56 1877.16
130.36 2031.41 680.60
136.32 2028.49 1916.48
131.18 2029.15 1289.92
44.96 2024.62 1371.50
57.25 2018.66 2017.58
69.41 2029.17 506.92
67.56 2025.62 1072.15
66.65 2020.72 1497.53
72.27 2021.60 1289.70
67.00 2026.95 986.83
66.90 2023.18 1239.21
64.70 2027.94 591.98
66.56 2024.50 1353.77
62.69 2025.03 1177.00
73.23 2022.58 1388.15
62.49 2029.09 401.27
59.97 2025.55 897.28
69.91 2021.19 1275.60
70.75 2023.62 1138.97
66.04 2022.01 1589.02
68.66 2021.67 1296.35
64.13 2018.61 2083.16
71.96 2019.04 1463.74
59.57 2018.21 2087.17
63.63 2017.12 2022.97
48.66 2026.32 909.25
59.01 2008.74 2863.43
58.30 2017.55 2087.86
58.70 2026.22 963.19
42.85 2019.94 2323.39
45.93 2025.24 1416.43
1.23 2018.72 1826.00
5.75 2024.11 1659.57
130.15 2027.10 1683.23
132.14 2028.21 1432.51
129.48 2024.46 2163.69
95.52 2008.67 2379.18
133.46 2028.50 1479.63
134.59 2032.11 703.29
134.42 2027.41 1864.75
136.21 2029.79 1263.39
39.62 2026.19 1058.32
26.07 2025.99 1353.39
60.80 2012.96 2783.81
63.55 2015.92 2335.34
67.38 2029.20 587.63
69.06 2027.98 813.87
59.03 2027.80 592.38
60.45 2027.96 570.34
69.97 2017.62 1606.33
72.76 2017.76 1625.83
58.53 2012.54 3198.81
68.26 2016.01 1921.70
61.70 2009.26 2805.94
59.30 2015.01 2812.86
55.93 2023.22 1421.29
64.74 2015.30 2214.19
57.20 2010.55 3025.77
67.09 2015.51 1981.51
37.57 2019.39 2121.64
54.91 2012.03 3384.25
55.47 2016.75 2593.33
66.70 2014.14 2091.95
29.53 2024.48 1478.34
45.02 2027.34 971.85
31.92 2024.54 1245.00
68.57 2017.41 1614.77
132.41 2025.93 2014.78
133.89 2026.16 2047.12
40.89 2026.47 1055.37
13.64 2016.37 1957.61
57.27 2023.92 1414.50
60.96 2026.67 819.70
63.95 2022.88 1494.11
61.62 2024.03 1243.16
60.28 2024.34 1252.68
62.34 2026.46 805.01
70.55 2018.91 1450.34
72.73 2020.27 1436.92
56.09 2009.95 3061.18
17.83 2015.91 2044.14
135.57 2027.56 1916.45
136.54 2026.74 2063.07
53.67 2015.10 3078.05
52.09 2023.18 1463.77
46.37 2019.13 2307.75
36.94 2020.82 1921.62
40.45 2021.37 1970.22
58.01 2015.92 2663.31
57.49 2021.32 1589.42
60.53 2021.99 1484.49
64.10 2020.62 1982.72
72.92 2015.21 1974.16
76.67 2018.17 1854.49
74.28 2024.44 1457.29
56.17 2026.29 1019.58
53.68 2021.51 1708.50
55.94 2027.85 696.24
62.25 2015.18 2524.89
43.67 2026.93 898.97
41.78 2025.43 1124.51
59.55 2023.02 1462.40
61.75 2022.71 1458.16
44.17 2021.77 1888.54
44.25 2022.89 1567.68
62.74 2022.20 1488.74
64.04 2024.39 1225.11
69.75 2019.88 1407.74
72.04 2016.40 1736.00
67.83 2020.67 1459.20
68.43 2019.60 1416.85
100.57 2021.12 1954.85
95.42 2026.11 970.56
64.62 2019.57 1730.53
66.52 2018.38 1663.00
70.66 2016.39 1733.41
74.48 2015.47 1998.94
60.86 2015.99 2758.49
69.64 2015.31 1879.80
69.85 2014.07 2006.59
71.16 2013.38 2021.98
62.11 2018.48 2225.20
72.46 2013.80 2030.60
63.50 2005.08 2729.20
102.05 2023.45 1237.65
74.97 2013.04 2170.85
88.58 2026.71 811.91
67.83 2018.42 1628.98
65.90 2016.23 2057.83
39.37 2022.39 1945.47
36.88 2023.72 1881.23
32.60 2026.47 815.10
31.84 2022.21 2001.74
53.71 2026.46 919.88
27.78 2025.06 1500.29
41.66 2019.25 2316.85
63.19 2012.77 2496.99
21.34 2024.94 1759.79
34.31 2025.01 1228.45
62.11 2013.59 2652.81
42.75 2027.96 831.04
35.10 2023.65 1891.59
37.77 2022.20 1969.80
35.36 2020.87 1920.48
51.21 2024.32 1394.37
52.52 2020.82 1747.58
48.34 2024.75 1374.33
51.52 2021.68 1749.00
52.35 2019.52 2128.23
54.81 2019.31 2026.10
46.30 2023.22 1602.54
50.26 2021.19 1778.32
51.05 2018.86 2230.19
49.90 2013.86 3239.60
53.42 2018.69 2090.11
56.52 2015.47 2671.31
47.71 2021.41 1932.48
50.98 2017.63 2748.35
49.97 2019.66 2312.85
52.01 2016.95 2719.34
47.63 2019.96 2330.01
45.88 2016.57 2791.79
25.06 2023.49 2057.17
46.57 2012.99 3175.62
54.10 2016.40 2630.21
52.34 2014.86 3120.17
34.42 2022.19 1963.77
36.99 2016.93 2196.75
53.15 2017.35 2669.30
51.63 2015.76 3060.56
48.95 2016.85 2835.00
56.28 2012.86 3337.04
52.82 2012.69 3397.21
54.43 2014.15 3124.15
50.56 2015.75 3053.15
51.98 2013.73 3286.42
47.78 2013.64 3211.89
39.09 2019.01 2178.60
29.55 2021.56 1962.33
34.42 2019.61 1917.46
32.65 2016.90 2198.54
52.31 2005.12 2829.67
47.34 2008.63 2805.50
52.44 2010.41 3126.52
36.51 2018.15 2028.74
38.29 2016.61 2216.72
49.91 2008.37 2939.96
50.26 2010.26 3056.74
28.50 2006.69 2330.18
55.70 2008.49 2886.55
58.57 2010.08 2985.65
54.83 2010.80 3123.93
52.16 2011.69 3221.18
51.20 2008.48 2949.08
50.90 2013.30 3275.66
50.96 2012.07 3212.96
48.94 2011.87 3152.01
50.09 2011.38 3177.02
48.82 2013.12 3243.47
47.92 2011.03 3049.24
49.37 2007.47 2877.45
56.55 2004.11 2759.04
46.45 2015.27 3026.70
45.31 2010.61 2874.29
41.91 2017.84 2541.90
39.34 2017.45 2302.52
24.87 2014.13 2186.79
46.45 2005.68 2759.07
47.70 2014.98 3048.04
45.65 2013.94 3042.63
48.63 2015.60 3089.02
48.26 2017.75 2668.87
44.18 2016.55 2778.02
37.06 2014.77 2432.36
46.58 2011.63 3004.38
49.42 2009.46 2954.22
54.90 2005.38 2846.61
47.99 2007.44 2866.93
55.92 2014.17 3114.82
53.94 2012.86 3417.84
47.65 2006.18 2792.85
54.12 2008.45 2896.24
60.61 2011.48 2869.03
57.31 2012.22 3274.43
45.76 2008.89 2779.99
51.89 2007.54 2930.06
56.55 2007.40 2828.20
58.71 2006.27 2804.63
38.25 1999.37 2417.97
50.00 2006.20 2849.26
40.78 2008.16 2572.35
45.95 2001.56 2445.97
48.23 2009.74 2928.62
56.13 2002.14 2645.00
53.66 2009.95 3132.65
51.40 2009.66 3084.73
53.74 2005.87 2846.16
69.03 2010.50 2381.31
58.10 2005.21 2823.89
53.54 2002.46 2624.95
57.03 2005.10 2831.45
57.08 2003.09 2698.48
63.12 2007.31 2745.37
56.10 2006.06 2853.24
54.89 2002.91 2641.94
52.12 2003.62 2623.51
54.82 1997.62 2469.24
55.26 2004.14 2756.38
54.17 1999.82 2466.15
61.35 1999.94 2505.22
58.46 2003.05 2702.69
55.95 1998.39 2474.81
55.57 1999.81 2470.12
52.43 1997.98 2459.72
69.90 2009.55 2385.72
62.10 2006.51 2766.95
60.15 2004.68 2779.99
58.09 2007.50 2823.74
60.86 2006.91 2779.86
62.50 2005.23 2737.95
63.04 2008.60 2765.36
64.49 2003.53 2662.61
65.25 2011.67 2424.64
61.45 2004.25 2766.05
64.16 2005.82 2711.62
59.11 2001.75 2606.46
61.88 2002.78 2689.07
67.71 2007.90 2711.73
64.54 2013.03 2443.32
63.54 2002.46 2684.26
76.44 2009.65 2335.87
59.00 2004.18 2792.26
59.96 2006.06 2800.34
92.49 2029.67 587.91
94.17 2028.01 686.91
91.01 2026.78 1025.53
103.38 2020.92 1800.99
92.78 2028.37 650.08
105.09 2026.56 838.92
89.60 2028.85 570.57
93.24 2026.18 951.66
94.48 2022.93 1353.91
99.69 2013.27 2316.54
97.16 2017.15 2255.35
88.51 2025.21 1185.01
92.20 2027.22 925.41
81.89 2023.53 1244.38
92.01 2018.58 2242.52
101.12 2028.62 757.36
101.98 2027.58 800.93
99.33 2026.74 875.35
93.15 2024.87 1205.91
106.49 2014.21 2447.11
94.51 2018.70 2055.24
104.70 2024.04 1151.83
85.72 2025.66 945.81
97.85 2021.05 1755.76
103.27 2024.37 1159.21
99.71 2017.57 2375.25
95.52 2020.51 1713.77
77.21 2012.26 2299.88
98.73 2016.63 2282.70
101.67 2018.89 2339.12
94.04 2017.60 2306.17
99.13 2021.92 1900.61
94.27 2020.77 1709.43
94.68 2016.41 2230.91
90.32 2020.66 1726.17
103.03 2019.30 2424.70
105.62 2025.26 1015.48
93.66 2019.74 1896.27
96.89 2018.60 2065.38
95.41 2024.85 1190.21
101.48 2014.86 2344.86
98.11 2019.50 2075.45
102.97 2025.75 885.17
103.86 2026.72 838.92
96.49 2023.93 1312.64
100.54 2019.74 2183.47
96.56 2014.64 2274.63
104.24 2018.18 2654.82
90.90 2025.29 1117.88
97.80 2024.40 1384.46
93.72 2021.96 1481.76
101.80 2026.34 869.70
98.71 2029.41 658.15
109.47 2015.81 2487.78
103.73 2016.67 2444.40
83.62 2020.69 1797.72
95.69 2019.17 2047.54
95.97 2022.71 1372.74
97.83 2014.33 2282.45
102.00 2016.39 2428.35
98.86 2010.16 2369.06
108.04 1999.40 2289.82
103.79 2009.40 2343.42
111.61 2029.19 669.10
96.10 2016.15 2228.92
96.45 2021.49 1691.87
100.13 2014.49 2328.97
101.14 2017.49 2395.31
108.55 2010.96 2260.66
100.56 2024.26 1250.41
98.31 2013.25 2313.57
120.11 2019.62 1973.42
96.83 2011.68 2319.93
102.54 2013.86 2377.72
100.05 2012.15 2347.99
93.86 2015.35 2236.69
100.43 2005.84 2305.26
101.31 2011.58 2357.71
103.81 2011.93 2376.04
101.97 2007.59 2295.79
106.53 2012.04 2333.14
105.92 2010.80 2332.32
103.92 2014.21 2387.28
102.34 2009.09 2356.61
104.43 2010.72 2346.35
102.44 2012.35 2370.21
104.64 2013.11 2401.56
105.87 2013.14 2406.06
104.59 2015.49 2458.66
104.54 2008.29 2288.41
127.19 2019.00 2096.84
100.69 2007.12 2305.37
104.97 2006.36 2287.59
101.27 2010.01 2376.88
104.06 2007.07 2290.66
99.91 2009.37 2378.47
97.49 2008.30 2388.15
106.23 2004.59 2287.26
106.42 2008.82 2280.74
98.96 2011.37 2339.80
95.94 2006.68 2377.06
102.94 2006.68 2292.35
106.88 2006.72 2282.30
76.00 2007.35 2470.03
103.68 2002.99 2301.25
99.27 2003.90 2311.34
102.61 2005.23 2298.95
98.44 2007.47 2372.91
105.01 2005.08 2290.09
103.76 2004.34 2294.21
104.81 2002.03 2295.98
105.95 2002.24 2293.22
107.36 2008.39 2277.42
99.70 2007.98 2360.72
98.14 2006.00 2308.91
94.52 2011.52 2311.22
106.01 1999.36 2298.45
84.42 2001.86 2382.19
80.71 2011.44 2353.66
102.02 1997.69 2316.77
101.25 2002.47 2308.23
114.07 1999.98 2269.42
100.76 2003.66 2310.24
104.25 2000.75 2305.27
99.92 1993.37 2326.10
98.94 2001.46 2317.81
111.55 2001.25 2274.10
106.58 2003.43 2283.41
102.93 2000.87 2306.46
106.92 2001.28 2288.29
104.82 1999.59 2300.29
104.03 1998.49 2308.02
108.05 2001.90 2284.73
107.83 1998.05 2294.86
106.92 2000.14 2293.15
105.94 1997.03 2303.34
107.89 2003.13 2281.61
118.53 2003.73 2246.78
82.46 2029.34 448.95
108.88 2004.03 2275.56
107.19 2005.58 2280.61
129.99 2008.07 2192.53
125.50 2017.08 2108.50
122.20 2010.58 2196.47
138.62 2021.84 2167.64
128.24 2016.60 2126.84
135.39 2014.95 2160.60
108.53 2005.31 2278.63
109.25 2006.38 2268.12
87.52 2027.72 688.35
89.89 2027.50 848.54
86.06 2027.33 684.96
90.10 2023.16 1352.25
84.94 2028.54 536.22
84.20 2023.41 1290.34
87.12 2024.55 1115.94
87.94 2021.79 1721.92
120.42 2031.68 820.63
125.23 2025.86 1604.16
76.66 2025.87 1319.31
75.13 2023.54 1504.09
9.31 2013.16 2025.56
8.05 2016.86 1889.21
8.80 2025.85 1573.53
6.83 2024.96 1633.35
137.28 2034.19 713.05
135.18 2034.35 473.33
138.99 2028.90 1947.99
139.33 2026.58 2083.91
54.23 2030.01 377.99
52.95 2029.03 696.53
23.11 2029.72 373.96
21.68 2028.53 782.09
117.82 2033.94 428.54
116.40 2032.43 503.73
51.96 2027.37 910.34
50.93 2026.60 876.58
3.03 2017.99 1845.97
0.60 2023.16 1710.32
7.00 2020.56 1797.71
4.17 2024.76 1679.85
3.36 2022.09 1738.47
1.20 2020.92 1762.36
4.14 2019.56 1799.77
0.63 2017.63 1867.09
2.97 2019.83 1799.34
4.97 2017.79 1856.66
8.57 2019.28 1814.48
1.38 2016.64 1892.40
0.60 2019.64 1802.67
2.34 2018.84 1826.11
0.75 2015.23 1941.31
4.78 2016.54 1897.78
3.34 2014.63 1962.76
1.48 2012.85 2034.46
5.97 2014.66 1973.28
9.82 2010.14 2104.69
2.67 2016.88 1891.54
6.88 2016.94 1887.80
6.19 2018.11 1857.70
3.61 2016.04 1899.87
1.78 2014.06 1962.35
8.86 2006.74 2184.07
12.53 2016.56 1952.03
8.91 2017.98 1875.35
6.53 2019.02 1812.31
10.27 2016.13 1934.55
11.92 2022.08 1549.18
3.44 2011.57 2048.59
4.57 2012.42 2040.66
5.93 2015.94 1899.87
8.54 2014.43 1984.53
7.35 2009.89 2103.63
18.26 2021.82 1772.39
10.86 2012.83 2028.09
13.67 2019.91 1763.93
8.66 2008.03 2155.29
15.57 2015.71 2015.58
11.49 2015.62 1946.39
12.33 2017.84 1885.47
14.49 2012.69 2077.33
16.48 2017.90 1966.40
8.50 2010.77 2100.47
11.19 2011.11 2103.85
11.95 2014.04 2024.29
16.58 2015.13 2032.71
6.07 2010.44 2101.08
3.03 2004.62 2195.54
19.25 2012.74 2126.17
14.34 2015.31 2008.50
13.68 2013.91 2029.20
15.50 2017.29 1953.20
13.71 2007.23 2183.70
16.15 2012.71 2081.43
18.80 2017.98 1986.59
14.84 2022.09 1633.14
8.31 2012.06 2038.16
8.13 2004.55 2219.55
7.05 2012.58 2037.12
5.95 2011.83 2042.67
25.38 2021.20 2144.27
12.50 2008.26 2169.65
7.09 2013.99 1982.98
4.55 2013.84 1973.04
2.31 2011.89 2047.68
2.69 2007.93 2145.62
7.49 2008.54 2151.08
17.53 2009.28 2169.96
4.94 2009.61 2105.61
6.56 2006.28 2186.59
1.56 2004.70 2194.95
6.37 2007.67 2151.50
1.48 2001.86 2229.06
20.67 2016.50 2090.66
23.33 2013.93 2168.88
4.05 2005.78 2189.23
1.42 2007.53 2145.47
5.10 2008.19 2148.35
3.69 2010.15 2104.29
0.59 2008.95 2123.97
2.68 2009.40 2110.27
1.41 2010.00 2110.70
0.83 2006.13 2174.48
21.43 2010.93 2168.83
3.85 2007.26 2149.45
20.03 2015.34 2095.47
12.72 2010.26 2112.16
19.86 2004.00 2272.97
15.42 2010.30 2122.74
17.73 2010.81 2139.99
16.94 2013.75 2090.59
20.13 2017.73 1999.85
8.77 1998.99 2286.77
16.57 2011.38 2129.92
14.11 2011.00 2114.22
24.86 2017.11 2136.19
20.96 2014.34 2124.43
16.01 2009.01 2167.55
27.16 2018.83 2264.98
25.68 2018.59 2236.43
23.11 2009.19 2236.57
22.21 2016.18 2099.23
4.37 1999.18 2262.59
5.62 2001.06 2247.97
18.85 2015.10 2083.30
18.84 2023.03 1777.73
22.32 2014.84 2144.94
18.37 2013.71 2094.77
18.96 2011.35 2146.66
22.88 2012.59 2156.59
20.66 2013.13 2132.59
21.58 2012.29 2151.99
25.70 2015.62 2203.93
19.97 2009.06 2190.25
24.39 2006.66 2275.91
20.23 2010.38 2162.51
23.59 2011.50 2175.76
18.56 2007.02 2224.30
22.68 2010.41 2176.20
23.03 2001.78 2323.56
22.26 2008.00 2225.73
25.02 2011.38 2177.17
27.42 2012.70 2155.55
3.55 2001.15 2239.72
3.50 2003.27 2219.04
4.78 2002.97 2220.08
0.73 2003.13 2215.16
5.50 2005.32 2190.26
24.22 2003.75 2313.35
27.59 2005.93 2313.24
24.59 2008.96 2242.61
40.95 2012.50 2757.39
2.85 1995.65 2288.85
20.78 2002.75 2300.67
5.76 2003.86 2219.20
9.12 2000.99 2265.84
26.94 2009.66 2264.27
23.06 2006.61 2271.21
29.80 2014.00 2360.16
33.08 2020.02 1925.02
25.06 2007.82 2286.73
28.26 2011.57 2230.56
4.35 1997.71 2282.12
7.45 2002.27 2246.73
25.31 2005.76 2296.16
17.06 1999.17 2314.29
4.80 2001.69 2241.30
8.36 1994.39 2304.65
2.78 2002.09 2229.72
1.79 1999.27 2257.99
0.76 2000.29 2250.95
3.30 1999.91 2258.65
22.89 2004.11 2308.29
22.15 2002.92 2304.38
26.46 2006.38 2304.60
35.06 2001.26 2399.96
42.27 2008.66 2595.39
22.29 2005.34 2271.57
27.37 1995.72 2374.52
25.29 2004.49 2321.91
26.27 2007.57 2292.62
20.03 2006.67 2228.14
20.64 2005.41 2268.66
15.54 2005.23 2234.21
18.49 2003.92 2269.50
17.65 2004.92 2252.19
17.69 2002.72 2269.90
23.60 1995.53 2359.77
26.66 2003.79 2330.75
24.27 2002.23 2328.61
27.81 2004.61 2341.71
32.91 2003.76 2406.51
38.49 2008.56 2513.52
39.19 2006.68 2526.44
34.95 2015.79 2307.63
27.16 2008.31 2308.79
25.58 2010.06 2253.28
25.85 2012.67 2158.91
27.44 2015.53 2218.22
30.78 2021.24 1956.15
29.27 2022.56 1881.40
29.67 2011.67 2243.11
28.18 2014.07 2358.19
33.59 2012.41 2410.24
32.95 2014.33 2422.53
19.19 1999.46 2321.91
0.65 1996.90 2283.10
6.47 1999.36 2265.47
8.65 2002.12 2248.62
19.17 2000.85 2305.31
22.62 2000.72 2321.17
20.38 2001.41 2309.03
1.46 1993.14 2291.67
6.73 1998.26 2284.50
9.70 1997.18 2298.80
5.68 1997.23 2283.88
6.76 2001.29 2249.26
3.16 1997.05 2281.90
5.24 1994.47 2294.81
17.58 2006.23 2220.61
16.34 2003.22 2267.24
16.20 2006.50 2217.57
16.37 2004.42 2248.43
8.44 2000.06 2266.45
7.87 1998.04 2286.07
15.40 2007.72 2186.37
13.52 2005.87 2225.93
17.94 2001.45 2299.95
21.35 2000.51 2318.92
15.39 1994.32 2327.88
11.64 2003.03 2253.38
5.44 1999.80 2263.39
7.28 2000.22 2264.91
15.48 2000.94 2293.02
18.20 1998.72 2317.85
15.24 2002.39 2264.97
16.08 1998.30 2309.72
12.80 1996.25 2311.83
16.70 1993.47 2331.98
31.81 1999.24 2384.80
32.71 1995.23 2396.14
8.46 1996.93 2297.41
9.84 1998.54 2289.49
7.77 1995.88 2296.00
11.20 1993.18 2315.16
10.92 1999.07 2291.37
14.62 2000.01 2290.18
11.82 2004.57 2226.98
12.56 2000.86 2278.20
6.13 1995.97 2295.14
6.72 1993.30 2300.26
11.80 1997.14 2305.77
9.88 1994.26 2306.60
13.39 1999.99 2288.78
10.58 2002.45 2252.03
7.89 2005.86 2188.00
12.85 1994.03 2320.90
